bed_record_id,hospital_id,hospital_name,record_date,ward,licensed_beds,blocked_beds,usable_beds,opening_occupied_beds,admissions,transfers_in,discharges,transfers_out,deaths_or_other_exits,closing_occupied_beds,occupancy_rate_pct,occupancy_status,source_system,synthetic_flag
BED002347,KPJ_01,JCORP Specialist Hospital,2026-02-07,Maternity Ward,45,1,44,37,3,0,3,0,1,36,81.82,Normal,Bed Management System,True
BED002348,KPJ_01,JCORP Specialist Hospital,2026-02-07,Paediatric Ward,40,0,40,33,3,0,3,0,0,33,82.5,Normal,Bed Management System,True
BED002349,KPJ_01,JCORP Specialist Hospital,2026-02-08,Medical Ward,60,0,60,51,5,1,3,1,1,52,86.67,High,Bed Management System,True
BED002350,KPJ_01,JCORP Specialist Hospital,2026-02-08,Surgical Ward,55,0,55,45,4,1,3,1,0,46,83.64,Normal,Bed Management System,True
BED002351,KPJ_01,JCORP Specialist Hospital,2026-02-08,Maternity Ward,45,0,45,36,3,0,2,0,0,37,82.22,Normal,Bed Management System,True
BED002352,KPJ_01,JCORP Specialist Hospital,2026-02-08,Paediatric Ward,40,1,39,33,2,0,2,0,0,33,84.62,Normal,Bed Management System,True
BED002353,KPJ_01,JCORP Specialist Hospital,2026-02-09,Medical Ward,60,0,60,52,4,1,4,1,0,52,86.67,High,Bed Management System,True
BED002354,KPJ_01,JCORP Specialist Hospital,2026-02-09,Surgical Ward,55,0,55,46,3,0,4,0,0,45,81.82,Normal,Bed Management System,True
BED002355,KPJ_01,JCORP Specialist Hospital,2026-02-09,Maternity Ward,45,0,45,37,3,0,3,0,0,37,82.22,Normal,Bed Management System,True
BED002356,KPJ_01,JCORP Specialist Hospital,2026-02-09,Paediatric Ward,40,2,38,33,2,0,2,0,1,32,84.21,Normal,Bed Management System,True
BED002357,KPJ_01,JCORP Specialist Hospital,2026-02-10,Medical Ward,60,0,60,52,5,0,5,0,0,52,86.67,High,Bed Management System,True
BED002358,KPJ_01,JCORP Specialist Hospital,2026-02-10,Surgical Ward,55,0,55,45,4,0,5,0,0,44,80.0,Normal,Bed Management System,True
BED002359,KPJ_01,JCORP Specialist Hospital,2026-02-10,Maternity Ward,45,0,45,37,3,0,3,0,0,37,82.22,Normal,Bed Management System,True
BED002360,KPJ_01,JCORP Specialist Hospital,2026-02-10,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002361,KPJ_01,JCORP Specialist Hospital,2026-02-11,Medical Ward,60,2,58,52,4,1,4,0,3,50,86.21,High,Bed Management System,True
BED002362,KPJ_01,JCORP Specialist Hospital,2026-02-11,Surgical Ward,55,0,55,44,4,1,4,0,0,45,81.82,Normal,Bed Management System,True
BED002363,KPJ_01,JCORP Specialist Hospital,2026-02-11,Maternity Ward,45,0,45,37,3,0,3,0,0,37,82.22,Normal,Bed Management System,True
BED002364,KPJ_01,JCORP Specialist Hospital,2026-02-11,Paediatric Ward,40,0,40,32,2,0,2,0,0,32,80.0,Normal,Bed Management System,True
BED002365,KPJ_01,JCORP Specialist Hospital,2026-02-12,Medical Ward,60,0,60,50,5,1,6,1,0,49,81.67,Normal,Bed Management System,True
BED002366,KPJ_01,JCORP Specialist Hospital,2026-02-12,Surgical Ward,55,3,52,45,4,1,5,0,1,44,84.62,Normal,Bed Management System,True
BED002367,KPJ_01,JCORP Specialist Hospital,2026-02-12,Maternity Ward,45,1,44,37,3,1,4,0,1,36,81.82,Normal,Bed Management System,True
BED002368,KPJ_01,JCORP Specialist Hospital,2026-02-12,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002369,KPJ_01,JCORP Specialist Hospital,2026-02-13,Medical Ward,60,0,60,49,4,1,4,1,0,49,81.67,Normal,Bed Management System,True
BED002370,KPJ_01,JCORP Specialist Hospital,2026-02-13,Surgical Ward,55,1,54,44,4,1,4,1,0,44,81.48,Normal,Bed Management System,True
BED002371,KPJ_01,JCORP Specialist Hospital,2026-02-13,Maternity Ward,45,1,44,36,3,1,3,0,1,36,81.82,Normal,Bed Management System,True
BED002372,KPJ_01,JCORP Specialist Hospital,2026-02-13,Paediatric Ward,40,0,40,32,2,0,2,0,0,32,80.0,Normal,Bed Management System,True
BED002373,KPJ_01,JCORP Specialist Hospital,2026-02-14,Medical Ward,60,1,59,49,6,1,6,1,0,49,83.05,Normal,Bed Management System,True
BED002374,KPJ_01,JCORP Specialist Hospital,2026-02-14,Surgical Ward,55,1,54,44,5,1,5,0,0,45,83.33,Normal,Bed Management System,True
BED002375,KPJ_01,JCORP Specialist Hospital,2026-02-14,Maternity Ward,45,2,43,36,4,0,4,0,1,35,81.4,Normal,Bed Management System,True
BED002376,KPJ_01,JCORP Specialist Hospital,2026-02-14,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002377,KPJ_01,JCORP Specialist Hospital,2026-02-15,Medical Ward,60,1,59,49,5,1,5,1,0,49,83.05,Normal,Bed Management System,True
BED002378,KPJ_01,JCORP Specialist Hospital,2026-02-15,Surgical Ward,55,0,55,45,4,1,4,1,0,45,81.82,Normal,Bed Management System,True
BED002379,KPJ_01,JCORP Specialist Hospital,2026-02-15,Maternity Ward,45,0,45,35,3,0,3,0,0,35,77.78,Normal,Bed Management System,True
BED002380,KPJ_01,JCORP Specialist Hospital,2026-02-15,Paediatric Ward,40,1,39,32,3,0,3,0,0,32,82.05,Normal,Bed Management System,True
BED002381,KPJ_01,JCORP Specialist Hospital,2026-02-16,Medical Ward,60,2,58,49,4,1,4,1,0,49,84.48,Normal,Bed Management System,True
BED002382,KPJ_01,JCORP Specialist Hospital,2026-02-16,Surgical Ward,55,2,53,45,3,1,3,0,1,45,84.91,Normal,Bed Management System,True
BED002383,KPJ_01,JCORP Specialist Hospital,2026-02-16,Maternity Ward,45,3,42,35,2,0,3,0,1,33,78.57,Normal,Bed Management System,True
BED002384,KPJ_01,JCORP Specialist Hospital,2026-02-16,Paediatric Ward,40,1,39,32,2,0,2,0,0,32,82.05,Normal,Bed Management System,True
BED002385,KPJ_01,JCORP Specialist Hospital,2026-02-17,Medical Ward,60,1,59,49,6,1,6,1,0,49,83.05,Normal,Bed Management System,True
BED002386,KPJ_01,JCORP Specialist Hospital,2026-02-17,Surgical Ward,55,1,54,45,5,1,5,1,0,45,83.33,Normal,Bed Management System,True
BED002387,KPJ_01,JCORP Specialist Hospital,2026-02-17,Maternity Ward,45,0,45,33,3,0,3,0,0,33,73.33,Underutilised,Bed Management System,True
BED002388,KPJ_01,JCORP Specialist Hospital,2026-02-17,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002389,KPJ_01,JCORP Specialist Hospital,2026-02-18,Medical Ward,60,0,60,49,5,1,5,1,0,49,81.67,Normal,Bed Management System,True
BED002390,KPJ_01,JCORP Specialist Hospital,2026-02-18,Surgical Ward,55,1,54,45,4,1,5,1,0,44,81.48,Normal,Bed Management System,True
BED002391,KPJ_01,JCORP Specialist Hospital,2026-02-18,Maternity Ward,45,0,45,33,3,0,3,0,1,32,71.11,Underutilised,Bed Management System,True
BED002392,KPJ_01,JCORP Specialist Hospital,2026-02-18,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002393,KPJ_01,JCORP Specialist Hospital,2026-02-19,Medical Ward,60,2,58,49,6,1,6,1,0,49,84.48,Normal,Bed Management System,True
BED002394,KPJ_01,JCORP Specialist Hospital,2026-02-19,Surgical Ward,55,1,54,44,5,0,5,1,1,42,77.78,Normal,Bed Management System,True
BED002395,KPJ_01,JCORP Specialist Hospital,2026-02-19,Maternity Ward,45,1,44,32,4,0,3,1,0,32,72.73,Underutilised,Bed Management System,True
BED002396,KPJ_01,JCORP Specialist Hospital,2026-02-19,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002397,KPJ_01,JCORP Specialist Hospital,2026-02-20,Medical Ward,60,1,59,49,3,1,3,1,0,49,83.05,Normal,Bed Management System,True
BED002398,KPJ_01,JCORP Specialist Hospital,2026-02-20,Surgical Ward,55,0,55,42,3,1,3,1,0,42,76.36,Normal,Bed Management System,True
BED002399,KPJ_01,JCORP Specialist Hospital,2026-02-20,Maternity Ward,45,1,44,32,2,0,2,0,0,32,72.73,Underutilised,Bed Management System,True
BED002400,KPJ_01,JCORP Specialist Hospital,2026-02-20,Paediatric Ward,40,1,39,32,1,0,1,0,0,32,82.05,Normal,Bed Management System,True
BED002401,KPJ_01,JCORP Specialist Hospital,2026-02-21,Medical Ward,60,0,60,49,4,1,5,1,0,48,80.0,Normal,Bed Management System,True
BED002402,KPJ_01,JCORP Specialist Hospital,2026-02-21,Surgical Ward,55,0,55,42,3,1,4,1,1,40,72.73,Underutilised,Bed Management System,True
BED002403,KPJ_01,JCORP Specialist Hospital,2026-02-21,Maternity Ward,45,1,44,32,3,1,3,0,1,32,72.73,Underutilised,Bed Management System,True
BED002404,KPJ_01,JCORP Specialist Hospital,2026-02-21,Paediatric Ward,40,0,40,32,2,1,3,0,0,32,80.0,Normal,Bed Management System,True
BED002405,KPJ_01,JCORP Specialist Hospital,2026-02-22,Medical Ward,60,0,60,48,4,1,4,0,0,49,81.67,Normal,Bed Management System,True
BED002406,KPJ_01,JCORP Specialist Hospital,2026-02-22,Surgical Ward,55,1,54,40,3,1,3,0,0,41,75.93,Normal,Bed Management System,True
BED002407,KPJ_01,JCORP Specialist Hospital,2026-02-22,Maternity Ward,45,0,45,32,3,1,2,0,0,34,75.56,Normal,Bed Management System,True
BED002408,KPJ_01,JCORP Specialist Hospital,2026-02-22,Paediatric Ward,40,1,39,32,2,0,2,0,0,32,82.05,Normal,Bed Management System,True
BED002409,KPJ_01,JCORP Specialist Hospital,2026-02-23,Medical Ward,60,1,59,49,5,1,4,1,0,50,84.75,Normal,Bed Management System,True
BED002410,KPJ_01,JCORP Specialist Hospital,2026-02-23,Surgical Ward,55,0,55,41,5,1,4,1,0,42,76.36,Normal,Bed Management System,True
BED002411,KPJ_01,JCORP Specialist Hospital,2026-02-23,Maternity Ward,45,0,45,34,3,0,3,0,0,34,75.56,Normal,Bed Management System,True
BED002412,KPJ_01,JCORP Specialist Hospital,2026-02-23,Paediatric Ward,40,1,39,32,3,0,2,0,0,33,84.62,Normal,Bed Management System,True
BED002413,KPJ_01,JCORP Specialist Hospital,2026-02-24,Medical Ward,60,1,59,50,4,1,4,1,0,50,84.75,Normal,Bed Management System,True
BED002414,KPJ_01,JCORP Specialist Hospital,2026-02-24,Surgical Ward,55,0,55,42,4,0,3,0,0,43,78.18,Normal,Bed Management System,True
BED002415,KPJ_01,JCORP Specialist Hospital,2026-02-24,Maternity Ward,45,0,45,34,3,0,2,0,0,35,77.78,Normal,Bed Management System,True
BED002416,KPJ_01,JCORP Specialist Hospital,2026-02-24,Paediatric Ward,40,0,40,33,2,0,2,0,0,33,82.5,Normal,Bed Management System,True
BED002417,KPJ_01,JCORP Specialist Hospital,2026-02-25,Medical Ward,60,1,59,50,4,1,4,1,0,50,84.75,Normal,Bed Management System,True
BED002418,KPJ_01,JCORP Specialist Hospital,2026-02-25,Surgical Ward,55,0,55,43,4,0,3,0,1,43,78.18,Normal,Bed Management System,True
BED002419,KPJ_01,JCORP Specialist Hospital,2026-02-25,Maternity Ward,45,0,45,35,3,0,3,0,0,35,77.78,Normal,Bed Management System,True
BED002420,KPJ_01,JCORP Specialist Hospital,2026-02-25,Paediatric Ward,40,0,40,33,2,0,2,0,0,33,82.5,Normal,Bed Management System,True
BED002421,KPJ_01,JCORP Specialist Hospital,2026-02-26,Medical Ward,60,0,60,50,5,1,4,1,0,51,85.0,Normal,Bed Management System,True
BED002422,KPJ_01,JCORP Specialist Hospital,2026-02-26,Surgical Ward,55,0,55,43,4,0,3,0,0,44,80.0,Normal,Bed Management System,True
BED002423,KPJ_01,JCORP Specialist Hospital,2026-02-26,Maternity Ward,45,0,45,35,3,0,2,0,0,36,80.0,Normal,Bed Management System,True
BED002424,KPJ_01,JCORP Specialist Hospital,2026-02-26,Paediatric Ward,40,0,40,33,2,0,2,0,0,33,82.5,Normal,Bed Management System,True
BED002425,KPJ_01,JCORP Specialist Hospital,2026-02-27,Medical Ward,60,0,60,51,6,1,5,1,0,52,86.67,High,Bed Management System,True
BED002426,KPJ_01,JCORP Specialist Hospital,2026-02-27,Surgical Ward,55,1,54,44,5,1,4,0,0,46,85.19,High,Bed Management System,True
BED002427,KPJ_01,JCORP Specialist Hospital,2026-02-27,Maternity Ward,45,1,44,36,3,0,3,0,0,36,81.82,Normal,Bed Management System,True
BED002428,KPJ_01,JCORP Specialist Hospital,2026-02-27,Paediatric Ward,40,1,39,33,3,0,3,0,1,32,82.05,Normal,Bed Management System,True
BED002429,KPJ_01,JCORP Specialist Hospital,2026-02-28,Medical Ward,60,1,59,52,6,1,6,1,2,50,84.75,Normal,Bed Management System,True
BED002430,KPJ_01,JCORP Specialist Hospital,2026-02-28,Surgical Ward,55,0,55,46,6,0,5,0,0,47,85.45,High,Bed Management System,True
BED002431,KPJ_01,JCORP Specialist Hospital,2026-02-28,Maternity Ward,45,1,44,36,4,0,3,0,1,36,81.82,Normal,Bed Management System,True
BED002432,KPJ_01,JCORP Specialist Hospital,2026-02-28,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002433,KPJ_01,JCORP Specialist Hospital,2026-03-01,Medical Ward,60,0,60,50,6,1,5,1,0,51,85.0,Normal,Bed Management System,True
BED002434,KPJ_01,JCORP Specialist Hospital,2026-03-01,Surgical Ward,55,1,54,47,5,0,4,1,1,46,85.19,High,Bed Management System,True
BED002435,KPJ_01,JCORP Specialist Hospital,2026-03-01,Maternity Ward,45,1,44,36,4,0,3,0,0,37,84.09,Normal,Bed Management System,True
BED002436,KPJ_01,JCORP Specialist Hospital,2026-03-01,Paediatric Ward,40,0,40,32,3,0,2,0,0,33,82.5,Normal,Bed Management System,True
BED002437,KPJ_01,JCORP Specialist Hospital,2026-03-02,Medical Ward,60,0,60,51,5,1,6,1,0,50,83.33,Normal,Bed Management System,True
BED002438,KPJ_01,JCORP Specialist Hospital,2026-03-02,Surgical Ward,55,0,55,46,5,1,5,1,1,45,81.82,Normal,Bed Management System,True
BED002439,KPJ_01,JCORP Specialist Hospital,2026-03-02,Maternity Ward,45,1,44,37,3,0,3,0,0,37,84.09,Normal,Bed Management System,True
BED002440,KPJ_01,JCORP Specialist Hospital,2026-03-02,Paediatric Ward,40,3,37,33,3,0,3,0,2,31,83.78,Normal,Bed Management System,True
BED002441,KPJ_01,JCORP Specialist Hospital,2026-03-03,Medical Ward,60,0,60,50,4,1,4,1,0,50,83.33,Normal,Bed Management System,True
BED002442,KPJ_01,JCORP Specialist Hospital,2026-03-03,Surgical Ward,55,1,54,45,3,1,3,1,0,45,83.33,Normal,Bed Management System,True
BED002443,KPJ_01,JCORP Specialist Hospital,2026-03-03,Maternity Ward,45,1,44,37,3,0,3,0,0,37,84.09,Normal,Bed Management System,True
BED002444,KPJ_01,JCORP Specialist Hospital,2026-03-03,Paediatric Ward,40,1,39,31,2,0,2,0,1,30,76.92,Normal,Bed Management System,True
BED002445,KPJ_01,JCORP Specialist Hospital,2026-03-04,Medical Ward,60,0,60,50,3,1,3,0,0,51,85.0,Normal,Bed Management System,True
BED002446,KPJ_01,JCORP Specialist Hospital,2026-03-04,Surgical Ward,55,1,54,45,3,0,3,0,0,45,83.33,Normal,Bed Management System,True
BED002447,KPJ_01,JCORP Specialist Hospital,2026-03-04,Maternity Ward,45,1,44,37,2,0,2,0,0,37,84.09,Normal,Bed Management System,True
BED002448,KPJ_01,JCORP Specialist Hospital,2026-03-04,Paediatric Ward,40,1,39,30,2,0,2,0,0,30,76.92,Normal,Bed Management System,True
BED002449,KPJ_01,JCORP Specialist Hospital,2026-03-05,Medical Ward,60,0,60,51,5,1,5,1,0,51,85.0,Normal,Bed Management System,True
BED002450,KPJ_01,JCORP Specialist Hospital,2026-03-05,Surgical Ward,55,2,53,45,5,0,4,0,0,46,86.79,High,Bed Management System,True
BED002451,KPJ_01,JCORP Specialist Hospital,2026-03-05,Maternity Ward,45,1,44,37,3,0,3,0,0,37,84.09,Normal,Bed Management System,True
BED002452,KPJ_01,JCORP Specialist Hospital,2026-03-05,Paediatric Ward,40,1,39,30,3,0,2,0,0,31,79.49,Normal,Bed Management System,True
BED002453,KPJ_01,JCORP Specialist Hospital,2026-03-06,Medical Ward,60,1,59,51,6,1,5,1,1,51,86.44,High,Bed Management System,True
BED002454,KPJ_01,JCORP Specialist Hospital,2026-03-06,Surgical Ward,55,1,54,46,5,1,4,1,1,46,85.19,High,Bed Management System,True
BED002455,KPJ_01,JCORP Specialist Hospital,2026-03-06,Maternity Ward,45,0,45,37,3,0,3,1,0,36,80.0,Normal,Bed Management System,True
BED002456,KPJ_01,JCORP Specialist Hospital,2026-03-06,Paediatric Ward,40,1,39,31,3,0,3,0,0,31,79.49,Normal,Bed Management System,True
BED002457,KPJ_01,JCORP Specialist Hospital,2026-03-07,Medical Ward,60,0,60,51,6,1,6,1,0,51,85.0,Normal,Bed Management System,True
BED002458,KPJ_01,JCORP Specialist Hospital,2026-03-07,Surgical Ward,55,1,54,46,5,0,5,0,0,46,85.19,High,Bed Management System,True
BED002459,KPJ_01,JCORP Specialist Hospital,2026-03-07,Maternity Ward,45,0,45,36,4,0,3,0,0,37,82.22,Normal,Bed Management System,True
BED002460,KPJ_01,JCORP Specialist Hospital,2026-03-07,Paediatric Ward,40,0,40,31,3,0,3,0,0,31,77.5,Normal,Bed Management System,True
BED002461,KPJ_01,JCORP Specialist Hospital,2026-03-08,Medical Ward,60,0,60,51,4,1,4,1,0,51,85.0,Normal,Bed Management System,True
BED002462,KPJ_01,JCORP Specialist Hospital,2026-03-08,Surgical Ward,55,0,55,46,3,1,3,1,0,46,83.64,Normal,Bed Management System,True
BED002463,KPJ_01,JCORP Specialist Hospital,2026-03-08,Maternity Ward,45,2,43,37,3,0,3,0,1,36,83.72,Normal,Bed Management System,True
BED002464,KPJ_01,JCORP Specialist Hospital,2026-03-08,Paediatric Ward,40,0,40,31,2,0,2,0,0,31,77.5,Normal,Bed Management System,True
BED002465,KPJ_01,JCORP Specialist Hospital,2026-03-09,Medical Ward,60,0,60,51,5,1,4,1,0,52,86.67,High,Bed Management System,True
BED002466,KPJ_01,JCORP Specialist Hospital,2026-03-09,Surgical Ward,55,0,55,46,4,1,3,0,2,46,83.64,Normal,Bed Management System,True
BED002467,KPJ_01,JCORP Specialist Hospital,2026-03-09,Maternity Ward,45,0,45,36,3,1,3,0,1,36,80.0,Normal,Bed Management System,True
BED002468,KPJ_01,JCORP Specialist Hospital,2026-03-09,Paediatric Ward,40,1,39,31,3,0,2,0,0,32,82.05,Normal,Bed Management System,True
BED002469,KPJ_01,JCORP Specialist Hospital,2026-03-10,Medical Ward,60,0,60,52,6,1,7,1,0,51,85.0,Normal,Bed Management System,True
BED002470,KPJ_01,JCORP Specialist Hospital,2026-03-10,Surgical Ward,55,0,55,46,5,1,6,1,0,45,81.82,Normal,Bed Management System,True
BED002471,KPJ_01,JCORP Specialist Hospital,2026-03-10,Maternity Ward,45,0,45,36,4,0,4,0,0,36,80.0,Normal,Bed Management System,True
BED002472,KPJ_01,JCORP Specialist Hospital,2026-03-10,Paediatric Ward,40,1,39,32,3,0,3,0,0,32,82.05,Normal,Bed Management System,True
BED002473,KPJ_01,JCORP Specialist Hospital,2026-03-11,Medical Ward,60,0,60,51,7,0,6,1,0,51,85.0,Normal,Bed Management System,True
BED002474,KPJ_01,JCORP Specialist Hospital,2026-03-11,Surgical Ward,55,0,55,45,6,0,6,1,0,44,80.0,Normal,Bed Management System,True
BED002475,KPJ_01,JCORP Specialist Hospital,2026-03-11,Maternity Ward,45,2,43,36,4,0,4,0,0,36,83.72,Normal,Bed Management System,True
BED002476,KPJ_01,JCORP Specialist Hospital,2026-03-11,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002477,KPJ_01,JCORP Specialist Hospital,2026-03-12,Medical Ward,60,2,58,51,5,1,6,1,0,50,86.21,High,Bed Management System,True
BED002478,KPJ_01,JCORP Specialist Hospital,2026-03-12,Surgical Ward,55,2,53,44,5,1,5,0,0,45,84.91,Normal,Bed Management System,True
BED002479,KPJ_01,JCORP Specialist Hospital,2026-03-12,Maternity Ward,45,1,44,36,3,0,3,0,0,36,81.82,Normal,Bed Management System,True
BED002480,KPJ_01,JCORP Specialist Hospital,2026-03-12,Paediatric Ward,40,0,40,32,3,0,3,0,0,32,80.0,Normal,Bed Management System,True
BED002481,KPJ_01,JCORP Specialist Hospital,2026-03-13,Medical Ward,60,0,60,50,5,1,5,1,1,49,81.67,Normal,Bed Management System,True
BED002482,KPJ_01,JCORP Specialist Hospital,2026-03-13,Surgical Ward,55,0,55,45,4,1,5,0,0,45,81.82,Normal,Bed Management System,True
BED002483,KPJ_01,JCORP Specialist Hospital,2026-03-13,Maternity Ward,45,0,45,36,3,0,3,0,0,36,80.0,Normal,Bed Management System,True
BED002484,KPJ_01,JCORP Specialist Hospital,2026-03-13,Paediatric Ward,40,0,40,32,3,0,3,0,1,31,77.5,Normal,Bed Management System,True
BED002485,KPJ_01,JCORP Specialist Hospital,2026-03-14,Medical Ward,60,1,59,49,6,1,6,1,0,49,83.05,Normal,Bed Management System,True
BED002486,KPJ_01,JCORP Specialist Hospital,2026-03-14,Surgical Ward,55,0,55,45,5,0,5,0,0,45,81.82,Normal,Bed Management System,True
BED002487,KPJ_01,JCORP Specialist Hospital,2026-03-14,Maternity Ward,45,0,45,36,4,0,3,0,0,37,82.22,Normal,Bed Management System,True
BED002488,KPJ_01,JCORP Specialist Hospital,2026-03-14,Paediatric Ward,40,0,40,31,3,0,3,0,0,31,77.5,Normal,Bed Management System,True
BED002489,KPJ_01,JCORP Specialist Hospital,2026-03-15,Medical Ward,60,0,60,49,4,1,3,1,0,50,83.33,Normal,Bed Management System,True
BED002490,KPJ_01,JCORP Specialist Hospital,2026-03-15,Surgical Ward,55,1,54,45,3,1,3,1,0,45,83.33,Normal,Bed Management System,True
BED002491,KPJ_01,JCORP Specialist Hospital,2026-03-15,Maternity Ward,45,1,44,37,2,0,2,1,0,36,81.82,Normal,Bed Management System,True
BED002492,KPJ_01,JCORP Specialist Hospital,2026-03-15,Paediatric Ward,40,0,40,31,2,0,1,1,0,31,77.5,Normal,Bed Management System,True
BED002493,KPJ_01,JCORP Specialist Hospital,2026-03-16,Medical Ward,60,0,60,50,5,1,4,1,1,50,83.33,Normal,Bed Management System,True
BED002494,KPJ_01,JCORP Specialist Hospital,2026-03-16,Surgical Ward,55,1,54,45,4,1,3,1,0,46,85.19,High,Bed Management System,True
BED002495,KPJ_01,JCORP Specialist Hospital,2026-03-16,Maternity Ward,45,0,45,36,3,1,3,0,0,37,82.22,Normal,Bed Management System,True
BED002496,KPJ_01,JCORP Specialist Hospital,2026-03-16,Paediatric Ward,40,1,39,31,2,0,2,0,0,31,79.49,Normal,Bed Management System,True
BED002497,KPJ_01,JCORP Specialist Hospital,2026-03-17,Medical Ward,60,1,59,50,6,1,7,1,0,49,83.05,Normal,Bed Management System,True
BED002498,KPJ_01,JCORP Specialist Hospital,2026-03-17,Surgical Ward,55,0,55,46,5,1,6,1,0,45,81.82,Normal,Bed Management System,True
BED002499,KPJ_01,JCORP Specialist Hospital,2026-03-17,Maternity Ward,45,0,45,37,4,0,4,0,0,37,82.22,Normal,Bed Management System,True
BED002500,KPJ_01,JCORP Specialist Hospital,2026-03-17,Paediatric Ward,40,0,40,31,3,0,3,0,0,31,77.5,Normal,Bed Management System,True
BED002501,KPJ_01,JCORP Specialist Hospital,2026-03-18,Medical Ward,60,1,59,49,5,1,4,1,0,50,84.75,Normal,Bed Management System,True
BED002502,KPJ_01,JCORP Specialist Hospital,2026-03-18,Surgical Ward,55,0,55,45,4,1,3,1,1,45,81.82,Normal,Bed Management System,True
BED002503,KPJ_01,JCORP Specialist Hospital,2026-03-18,Maternity Ward,45,0,45,37,3,0,2,0,0,38,84.44,Normal,Bed Management System,True
BED002504,KPJ_01,JCORP Specialist Hospital,2026-03-18,Paediatric Ward,40,0,40,31,2,0,2,0,0,31,77.5,Normal,Bed Management System,True
